OBJECTID,ASSETID,ID,Location,TOOLTIP,NLA_URL
3908,43837,23739,SUNSET  BL  AT  MUSKINGUM  AV,SUNSET  BL  AT  MUSKINGUM  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=23739
3909,44696,612,SLAUSON  AV  AT  VERDUN  AV,SLAUSON  AV  AT  VERDUN  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=612
3910,44739,2648,VERMONT  AV  AT  54TH  ST,VERMONT  AV  AT  54TH  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=2648
3911,44744,2326,AVALON  BL  AT  GAGE  AV,AVALON  BL  AT  GAGE  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=2326
3912,45570,40340,KITTRIDGE ST AT AGNES AV,KITTRIDGE ST AT AGNES AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=40340
3913,45581,40425,RANCHITO  AV   AT   VICTORY  BL,RANCHITO  AV   AT   VICTORY  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=40425
3914,45586,39531,OXNARD  ST  AT  SHOUP  AV,OXNARD  ST  AT  SHOUP  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=39531
3915,45589,40578,AETNA  ST  AT  TYRONE  AV,AETNA  ST  AT  TYRONE  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=40578
3916,43023,37072,VERMONT  AV  AT  SUNSET  BL,VERMONT  AV  AT  SUNSET  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=37072
3917,43024,37082,BRONSON  AV  AT  SUNSET  BL,BRONSON  AV  AT  SUNSET  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=37082
3918,43055,41390,ERWIN  ST  W/O  LANKERSHIM  BL,ERWIN  ST  W/O  LANKERSHIM  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=41390
3919,44755,2265,CENTRAL  AV   AT   54TH  ST,CENTRAL  AV   AT   54TH  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=2265
3920,44765,4361,WALL ST AT 98th ST,WALL ST AT 98th ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=4361
3921,44766,5335,GOVERNOR  AV   AT   263RD  ST,GOVERNOR  AV   AT   263RD  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=5335
3922,44770,4538,HOOVER ST AT 135TH ST,HOOVER ST AT 135TH ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=4538
3923,44778,4146,SPRING ST AT 106th ST,SPRING ST AT 106th ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=4146
3924,44779,5126,214 th ST AT HARVARD BL,214 th ST AT HARVARD BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=5126
3925,44785,5254,FRAMPTON  AV  AT  257TH  ST,FRAMPTON  AV  AT  257TH  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=5254
3926,44786,5507,FRIGATE AV AT PACIFIC COAST HWY,FRIGATE AV AT PACIFIC COAST HWY,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=5507
3927,45594,37842,SUNSET  PLAZA  DR   AT   BELFAST  DR,SUNSET  PLAZA  DR   AT   BELFAST  DR,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=37842
3928,43085,38657,VICTORY BL AT TAMPA AV,VICTORY BL AT TAMPA AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=38657
3929,43087,39479,FARRALONE  AT  TIARA  ST,FARRALONE  AT  TIARA  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=39479
3930,43096,40580,OXNARD ST AT HAZELTINE AV,OXNARD ST AT HAZELTINE AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=40580
3931,43098,40660,HATTERAS ST AT MURIETTA AV,HATTERAS ST AT MURIETTA AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=40660
3932,43099,37873,FOUNTAIN  AV  E/O  WESTERN,FOUNTAIN  AV  E/O  WESTERN,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=37873
3933,43113,41022,SYLVAN ST AT RIVERTON AV,SYLVAN ST AT RIVERTON AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=41022
3934,43914,25880,LOS FELIZ BL E/O HUXLEY ST,LOS FELIZ BL E/O HUXLEY ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=25880
3935,43916,8180,JEFFERSON  BL  E/O  WESTERN  AV,JEFFERSON  BL  E/O  WESTERN  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=8180
3936,43943,76900,SEPULVEDA  BL  AT  LINCOLN  BL,SEPULVEDA  BL  AT  LINCOLN  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=76900
3937,43945,49939,COHASSET ST  W/O  OWENSMOUTH AV,COHASSET ST  W/O  OWENSMOUTH AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=49939
3938,43948,75291,VIGNES  ST  AT  1ST  ST,VIGNES  ST  AT  1ST  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=75291
3939,43951,55092,CABANAS AV AT REID ST,CABANAS AV AT REID ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=55092
3940,47263,8759,47TH  ST  AT  HARVARD  BL,47TH  ST  AT  HARVARD  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=8759
3941,47264,8775,48TH  ST  E/O  WESTERN  AV,48TH  ST  E/O  WESTERN  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=8775
3942,47265,8915,ROLLAND CURTIS PL  AT  DENKER  AV,ROLLAND CURTIS PL  AT  DENKER  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=8915
3943,47296,10163,41ST  ST  AT  HOOPER  AV,41ST  ST  AT  HOOPER  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=10163
3944,47306,11130,WHITWORTH DR  AT CORNING ST,WHITWORTH DR  AT CORNING ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=11130
3945,48107,48237,KILLION  ST  AT  NEWCASTLE  AV,KILLION  ST  AT  NEWCASTLE  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=48237
3946,48110,48996,KESTER  AV  AT  BURBANK  BL,KESTER  AV  AT  BURBANK  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=48996
3947,48119,45794,PRESSON  PL  E/O  MARMONT  AV,PRESSON  PL  E/O  MARMONT  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=45794
3948,48128,46472,GAVIOTA  AV   N/O   VENTURA  BL,GAVIOTA  AV   N/O   VENTURA  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=46472
3949,48139,46569,WOODLAKE  AV  AT  ROSCOE  BL,WOODLAKE  AV  AT  ROSCOE  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=46569
3950,48945,77897,HARVARD  BL  AT  12TH  ST,HARVARD  BL  AT  12TH  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=77897
3951,48947,78598,SUNSET  BL  AT  FAIRFAX  AV,SUNSET  BL  AT  FAIRFAX  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=78598
3952,48971,45000,ACAMA ST AT FAIR AV,ACAMA ST AT FAIR AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=45000
3953,46540,77795,FAIRFAX  AV  S/O  BEVERLY  BL,FAIRFAX  AV  S/O  BEVERLY  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=77795
3954,46558,79745,GATEWAY  BL  AT  COOLIDGE  AV,GATEWAY  BL  AT  COOLIDGE  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=79745
3955,47328,17075,VIGNES  ST  AT  DUCOMMUN  ST,VIGNES  ST  AT  DUCOMMUN  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=17075
3956,47333,20142,COLONIAL AV S/O VICTORIA AV,COLONIAL AV S/O VICTORIA AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=20142
3957,47335,15596,23RD  ST  E/O  SCARFF  ST,23RD  ST  E/O  SCARFF  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=15596
3958,47336,17179,SEVERANCE  ST  S/O  ADAMS  BL,SEVERANCE  ST  S/O  ADAMS  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=17179
3959,47341,15695,6th ST  AT ALAMEDA ST,6th ST  AT ALAMEDA ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=15695
3960,47342,15754,MURCHISON  ST  AT  NORFOLK  ST,MURCHISON  ST  AT  NORFOLK  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=15754
3961,47360,11580,HAUSER  BL  AT  OLYMPIC  BL,HAUSER  BL  AT  OLYMPIC  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=11580
3962,47363,13155,WASHINGTON  BL  AT  VERMONT  AV,WASHINGTON  BL  AT  VERMONT  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=13155
3963,48166,47878,MECCA  AV  AT  LINNET  ST,MECCA  AV  AT  LINNET  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=47878
3964,48168,45894,COLUMBUS AV AT CAMARILLO ST,COLUMBUS AV AT CAMARILLO ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=45894
3965,48171,46171,HORTENSE ST AT TOBIAS AV,HORTENSE ST AT TOBIAS AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=46171
3966,48183,48100,OXNARD ST AT LINDLEY AV,OXNARD ST AT LINDLEY AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=48100
3967,46478,13569,ARLINGTON  AV  AT  VENICE  BL,ARLINGTON  AV  AT  VENICE  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=13569
3968,46515,77580,CLIFFWOOD AV  AT  EVANSTON ST,CLIFFWOOD AV  AT  EVANSTON ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=77580
3969,47371,16263,7TH  ST  AT  MOTT  ST,7TH  ST  AT  MOTT  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=16263
3970,47408,14831,FLOWER ST S/O 9th ST,FLOWER ST S/O 9th ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=14831
3971,48205,52689,RESEDA  BL  AT  SUPERIOR  ST,RESEDA  BL  AT  SUPERIOR  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=52689
3972,48209,49915,SATICOY  ST  AT  VARIEL  AV,SATICOY  ST  AT  VARIEL  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=49915
3973,48217,51056,SHARP  AV  AT  HAGAR  ST,SHARP  AV  AT  HAGAR  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=51056
3974,48234,48612,VAN NUYS  BL  AT  VICTORY  BL,VAN NUYS  BL  AT  VICTORY  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=48612
3975,48252,51218,CHATSWORTH ST AT HASKELL AV,CHATSWORTH ST AT HASKELL AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=51218
3976,48253,51221,CHATSWORTH DR N/O CHATSWORTH ST,CHATSWORTH DR N/O CHATSWORTH ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=51221
3977,48254,52161,CEDROS  AV  AT  CHASE  ST,CEDROS  AV  AT  CHASE  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=52161
3978,49049,30413,WALKER  AV AT 3RD ST,WALKER  AV AT 3RD ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=30413
3979,49076,13583,CRENSHAW  BL  AT  WASHINGTON  BL,CRENSHAW  BL  AT  WASHINGTON  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=13583
3980,49080,16255,6TH  ST  AT  CONCORD  ST,6TH  ST  AT  CONCORD  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=16255
3981,47423,14948,HOOVER  ST  N/O  20TH  ST,HOOVER  ST  N/O  20TH  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=14948
3982,47425,20030,BARRY AV AT FEDERAL AV,BARRY AV AT FEDERAL AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=20030
3983,47439,12559,TREMAINE  AV   AT   OLYMPIC  BL,TREMAINE  AV   AT   OLYMPIC  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=12559
3984,47458,22326,WELLWORTH AV AT WARNER AV,WELLWORTH AV AT WARNER AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=22326
3985,47465,22471,LA  BREA  AV  AT  ROSEWOOD  AV,LA  BREA  AV  AT  ROSEWOOD  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=22471
3986,47466,20265,STONER AV  AT RADIO DR,STONER AV  AT RADIO DR,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=20265
3987,47472,17498,25TH  ST  AT  ANCHOVY  AV,25TH  ST  AT  ANCHOVY  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=17498
3988,47475,20393,WOODBINE  ST  AT  GRANVILLE  AV,WOODBINE  ST  AT  GRANVILLE  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=20393
3989,48257,48846,HAYNES ST AT DENSMORE AV,HAYNES ST AT DENSMORE AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=48846
3990,48287,54382,OSBORNE  ST  AT  WAKEFIELD  AV,OSBORNE  ST  AT  WAKEFIELD  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=54382
3991,49092,14996,MAIN  ST  AT  14TH  ST,MAIN  ST  AT  14TH  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=14996
3992,49107,6888,IMPERIAL  HWY  AT  MAIN  ST,IMPERIAL  HWY  AT  MAIN  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=6888
3993,49110,68096,BRONSON  AV  AT  8TH  ST,BRONSON  AV  AT  8TH  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=68096
3994,49122,3576,102ND  ST  AT  SAN  PEDRO  ST,102ND  ST  AT  SAN  PEDRO  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=3576
3995,49125,3565,CENTURY  BL  AT  MAIN  ST,CENTURY  BL  AT  MAIN  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=3565
3996,47491,20614,ROSE  AV  AT  BUTLER  AV,ROSE  AV  AT  BUTLER  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=20614
3997,47492,21980,OPHIR  DR  AT  KELTON  AV,OPHIR  DR  AT  KELTON  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=21980
3998,47501,22015,BARRINGTON  PL  AT  CHAYOTE  ST,BARRINGTON  PL  AT  CHAYOTE  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=22015
3999,47507,18051,PALMS  BL  AT  OAKWOOD  AV,PALMS  BL  AT  OAKWOOD  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=18051
4000,47508,18092,BOCCACCIO  AV  W/O  OAKWOOD  AV,BOCCACCIO  AV  W/O  OAKWOOD  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=18092
4001,47509,18144,ANDALUSIA AVE   AT   RIALTO AVE,ANDALUSIA AVE   AT   RIALTO AVE,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=18144
4002,47511,19753,GLYNDON  AV  AT  VICTORIA  AV,GLYNDON  AV  AT  VICTORIA  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=19753
4003,47517,18440,RIALTO AVE   AT   ANDALUSIA AVE,RIALTO AVE   AT   ANDALUSIA AVE,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=18440
4004,47521,19998,GLENDON  AV  AT  TABOR  ST,GLENDON  AV  AT  TABOR  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=19998
4005,48318,51664,LOUISE AV AT OAK VIEW DR,LOUISE AV AT OAK VIEW DR,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=51664
4006,48321,53679,LOUISE  AV  AT  VENTURA  BL,LOUISE  AV  AT  VENTURA  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=53679
4007,48331,54852,BECKETT ST W/O PLAINVIEW AV,BECKETT ST W/O PLAINVIEW AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=54852
4008,48336,52797,BALBOA BL AT NORDHOFF ST,BALBOA BL AT NORDHOFF ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=52797
4009,48337,52824,BALBOA BL AT NORDHOFF ST,BALBOA BL AT NORDHOFF ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=52824
4010,49171,10619,SOTO ST  AT  12TH  ST,SOTO ST  AT  12TH  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=10619
4011,49181,81970,OLYMPIC BL  AT  BELOIT AV,OLYMPIC BL  AT  BELOIT AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=81970
4012,49182,36838,BEACHWOOD DR   AT   GRACIOSA DR,BEACHWOOD DR   AT   GRACIOSA DR,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=36838
4013,46684,68158,VERMONT AV AT WILSHIRE BL,VERMONT AV AT WILSHIRE BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=68158
4014,46695,31276,MELROSE  AV  AT  BRONSON  AV,MELROSE  AV  AT  BRONSON  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=31276
4015,46698,71821,VALLEY BL   AT   MARIANNA  AV,VALLEY BL   AT   MARIANNA  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=71821
4016,46707,2273,CENTRAL  AV   AT   54TH  ST,CENTRAL  AV   AT   54TH  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=2273
4017,46721,81636,10TH  AV  S/O  23RD  ST,10TH  AV  S/O  23RD  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=81636
4018,46723,12066,REDONDO  BL  S/O  BANGOR  ST,REDONDO  BL  S/O  BANGOR  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=12066
4019,46732,16525,6TH  ST  AT  BOYLE  AV,6TH  ST  AT  BOYLE  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=16525
4020,47531,18637,RIVIERA  AV  AT  MARKET  ST,RIVIERA  AV  AT  MARKET  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=18637
4021,47537,22720,MARTEL  AV  AT  ROMAINE  ST,MARTEL  AV  AT  ROMAINE  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=22720
4022,47539,22203,WARNALL  AV AT  ROCHESTER AV,WARNALL  AV AT  ROCHESTER AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=22203
4023,47554,25938,HILLANDALE  DR  W/O  FIGUEROA  ST,HILLANDALE  DR  W/O  FIGUEROA  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=25938
4024,47556,25971,YORK BL AT HAZELWOOD AV,YORK BL AT HAZELWOOD AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=25971
4025,47558,25998,YORK BL AT ARMADALE AV,YORK BL AT ARMADALE AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=25998
4026,47560,23497,ALBRIGHT  ST  AT  FISKE  ST,ALBRIGHT  ST  AT  FISKE  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=23497
4027,47569,25165,TALMADGE ST AT RUSSELL AV,TALMADGE ST AT RUSSELL AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=25165
4028,48366,56296,KLING ST AT  BEN AV,KLING ST AT  BEN AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=56296
4029,48376,55266,FOOTHILL  BL  AT  MARCUS  AV,FOOTHILL  BL  AT  MARCUS  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=55266
4030,48392,54508,WAKEFIELD  AV AT  OSBORNE  ST,WAKEFIELD  AV AT  OSBORNE  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=54508
4031,48394,56480,VENTURA BL W/O WOODMAN AV,VENTURA BL W/O WOODMAN AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=56480
4032,48404,54621,WOODLEY  AV  AT  NORDHOFF  ST,WOODLEY  AV  AT  NORDHOFF  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=54621
4033,45956,53968,GAVIOTA  AV  S/O  NORDHOFF  ST,GAVIOTA  AV  S/O  NORDHOFF  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=53968
4034,45981,53091,VINCENNES ST W/O RESEDA BL,VINCENNES ST W/O RESEDA BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=53091
4035,46744,16323,SOTO  ST  AT  1ST  ST,SOTO  ST  AT  1ST  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=16323
4036,46764,76472,LINCOLN  BL  AT  WASHINGTON  BL,LINCOLN  BL  AT  WASHINGTON  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=76472
4037,46775,32311,ALVARADO ST AT KENT ST,ALVARADO ST AT KENT ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=32311
4038,47584,24173,COLBY  AV  AT  OHIO  AV,COLBY  AV  AT  OHIO  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=24173
4039,47585,25275,SANBORN  AV  AT  FOUNTAIN  AV,SANBORN  AV  AT  FOUNTAIN  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=25275
4040,47590,24185,TEXAS  AV   AT   GRANVILLE  AV,TEXAS  AV   AT   GRANVILLE  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=24185
4041,47594,24241,WELLESLEY  AV   N/O   WILSHIRE  BL,WELLESLEY  AV   N/O   WILSHIRE  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=24241
4042,47595,25370,GRIFFITH PARK BL N/O LOS FELIZ BL,GRIFFITH PARK BL N/O LOS FELIZ BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=25370
4043,47612,23849,ALMA  REAL  DR   N/O   OCAMPO  DR,ALMA  REAL  DR   N/O   OCAMPO  DR,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=23849
4044,47614,24387,CENTINELA AV AT IDAHO AV,CENTINELA AV AT IDAHO AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=24387
4045,47617,22995,CROFT  AV  AT  BEVERLY  BL,CROFT  AV  AT  BEVERLY  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=22995
4046,47623,23952,CHAUTAUQUA  BL  AT  LA  CUMBRE  DR,CHAUTAUQUA  BL  AT  LA  CUMBRE  DR,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=23952
4047,48418,60915,RESEDA  BL  N/O  CHIMINEAS  AV,RESEDA  BL  N/O  CHIMINEAS  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=60915
4048,48450,57977,WHEATLAND  AV  N/O  SUNLAND  BL,WHEATLAND  AV  N/O  SUNLAND  BL,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=57977
4049,48455,60145,STRATHERN  ST  AT  LINDLEY  AV,STRATHERN  ST  AT  LINDLEY  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=60145
4050,46020,54625,HAYVENHURST AV AT PLUMMER ST,HAYVENHURST AV AT PLUMMER ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=54625
4051,46022,53567,VANOWEN  ST  E/O  FIRMAMENT  AV,VANOWEN  ST  E/O  FIRMAMENT  AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=53567
4052,46024,59604,BADGER AV AT CLAYWOOD AV,BADGER AV AT CLAYWOOD AV,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=59604
4053,46057,57815,WOODMAN  AV  AT  OSBORNE  ST,WOODMAN  AV  AT  OSBORNE  ST,http://navigatela.lacity.org/reports/dot_hr_traffic_counts_report.cfm?pk=57815
