OBJECTID,healthind,boeint_fkey,calenvscreen,GlobalID
38691,59.146464,110321,49.0286774993,2b034084-70cd-440b-a7cd-1ef9f92c9c9b
38692,58.761955,110350,45.3912697009,231f682d-5d61-4a19-8bbb-dd0be4bbd436
38693,57.766733,110354,52.081947644,d0d4c680-15d7-461b-9ab3-110af1fcb0f2
38694,56.103175,110358,52.9692368588,9d0dd764-1dfd-4360-bbd0-8c6ef504ad49
38695,53.928521,110359,61.9377035825,559fe19a-fb20-4710-8fc9-93531a9aed66
38696,57.970131,110360,50.5616197828,cd121b5a-93b1-41aa-85b8-8b510a27f242
38697,54.726112,110362,57.4109044009,b3fff5e1-f8fc-43cd-9b55-6c5198bc92ee
38698,57.970131,110363,47.7759059527,458804f9-d75a-4ab8-a76c-48c0398bc060
38699,59.546807,110366,60.9932695256,bb86f48c-301c-4a35-a513-a43ea7998aa7
38700,58.866088,110373,46.2510249552,4ffaee71-9264-43fe-acc1-4c086c5bdd0d
38701,57.943612,110377,47.2889956343,a9b492a6-5f5c-4406-8cdd-8d866267ca56
38702,57.766733,110381,52.081947644,b5d82267-deaf-499f-9180-9418aa29a46f
38703,40.188518,110400,33.2477999016,8280736c-683f-4b42-bdd0-c8e4856ec559
38704,43.028002,110402,38.8544886355,629dbad9-f877-4846-a826-0d8dc5c8e4ae
38705,48.797555,110424,49.8454574796,9f359e26-5687-49aa-bf7b-13e13c1d1ddb
38706,51.829587,110425,49.8454574796,9574d305-a0a2-4655-9490-98ac7875758c
38707,40.141624,110451,20.8090110025,c000447a-00e6-4a6b-abb2-245eb1e86f0f
38708,46.318063,110458,33.2108835748,003588d1-ef00-41fb-8a7f-5ba46c302c45
38709,56.396789,110463,53.0656632887,8fcb6563-39c5-44b2-8544-78e57bee8433
38710,45.819553,110490,40.0449555026,270ca835-61b9-4a59-a53a-d8e37f6c264b
38711,41.728708,110493,32.0827030187,57865648-7f64-4869-bc7f-db95916f664f
38712,43.100266,110509,39.1114183157,68e8eae0-f34d-492d-8b95-62c991a41f9f
38713,43.100266,110511,40.6297923672,9996198e-4646-4cea-aa81-5190dc1ab596
38714,47.42872,110519,63.9185327631,5df3ff26-97b8-4357-9dcb-6c2826f83882
38715,53.724329,110534,42.5493068629,07bec650-9726-4304-8904-dd9335c2045f
38716,51.685087,110535,54.2001752699,e78ac93a-3989-45c6-9f70-7973e5b0b1bb
38717,53.629906,110538,47.7631259498,3013b028-9c24-43a6-b9e4-1d4bd14d0546
38718,50.233273,110543,40.513311305,e54d8d13-5900-4404-8b96-a1c13ee5cb5f
38719,52.677623,110563,50.5061844422,42c69ecf-8c75-46da-a65d-aa729b42957d
38720,46.240889,110567,77.8017780964,93fa5b3d-6a71-4d4e-91b4-0ab9e9a3f5d2
38721,51.281089,110575,39.2852743677,ee6a8cb2-7135-457a-8084-97dc7a946d05
38722,50.677268,110580,55.5644127214,5ba57557-6ceb-4a01-8d16-e59d6058d3c8
38723,51.425304,110592,47.7176687539,9ba14445-7fa8-4463-8c56-7ea99dd2c2b0
38724,51.425304,110595,47.7176687539,4d35dce0-090e-4063-8d09-b62e38cae3ef
38725,40.923693,110623,12.4001169353,57e338e4-0392-4ddd-b863-4a9d32ef67e3
38726,35.413465,110655,16.2294097721,2cec1c39-d762-4cc0-b2f8-f2dc2c8612e1
38727,43.827205,110668,35.3208655372,68c089b6-154e-41a9-91f0-a302836089a7
38728,43.827205,110669,35.3208655372,757b77d8-94c0-4877-a047-62c5e4f1abe6
38729,45.642548,110679,21.1677777966,b5ed65a9-72c0-46f3-91c3-fd2a1b20dfeb
38730,39.558464,110702,15.2143526291,cdf0b1fd-eacf-4dff-a99a-9345b95b97b5
38731,31.451034,110707,9.14296799003,31057ee1-e712-4640-94be-20f4d278deea
38732,33.766526,110711,12.5670717491,37588cc0-7dbf-44c7-a4f2-9fcd96d95971
38733,41.853973,110721,36.415392348,33a9dddc-9bf3-486d-8f58-824d38e8e179
38734,39.444581,110731,32.5892084681,4d79bebb-8169-44ea-b103-2642a00b477c
38735,42.741567,110745,16.4336850945,25099d12-02f7-472e-bdf8-4d9a44fe3a84
38736,34.768524,110771,22.3125885768,b8890a76-33f0-4b3a-ae6f-84ad879d7600
38737,45.351389,110788,37.070990793,713e85dd-4028-4186-a1ce-8005aad022db
38738,45.487749,110790,33.509975441,fc60d221-3fe8-4e8a-9414-4354aeb45e25
38739,45.397819,110824,40.8566002377,fe065f92-83d7-4317-9f79-d061c83c397b
38740,43.460613,110906,28.4167515866,f405c071-3ee3-4ab3-a767-0c7b78f90659
38741,34.156381,110910,20.0274310315,4efea0bc-34bb-4b44-9530-6ef46320ceda
38742,42.468738,110923,30.1957618045,c52f8580-d5a9-4e89-97cf-92b020a17ee0
38743,44.379394,110925,36.415392348,d8a7bcfa-5926-4b9d-9bcb-3d13873ca863
38744,35.741219,110928,21.9484410325,f60a753e-6808-4e57-b65a-2110c54453ee
38745,37.068059,110986,26.9501364492,b3bb8bdf-e390-437d-a9d6-9f4cc3380826
38746,38.038687,111009,27.9352996622,1944c891-6174-45d0-ac7b-4d26f1d4d673
38747,47.69306,111015,35.4429173208,6e983309-d8aa-4c30-9dc4-4773bbb7b30e
38748,39.558464,111022,15.2143526291,d6cb0713-2357-4585-af8d-82c018afd67c
38749,33.598374,111027,14.9751690508,cbfd51d9-319e-4e58-a532-14214d84acfb
38750,45.256043,111044,16.1973446721,8c99168d-a410-49d8-a477-6eee8e728af3
38751,32.847081,111056,20.0274310315,3db8aa3d-215a-4f44-a804-e5243c1a82d9
38752,36.32771,111064,14.1927474566,4e587e9a-3040-4633-ad24-4e2fe3b3d2a6
38753,52.631616,111080,49.830129262,7f8abdad-c9f3-43dd-825e-a373e42dc97d
38754,52.631616,111081,49.830129262,6a50fef2-6b3c-4d94-a824-bd22b474c9f8
38755,52.609574,111083,36.1965668471,9ced37f1-2ea1-40b5-b529-4b5e6ab50a73
38756,51.152328,111144,37.9540559289,3dd5b200-b920-422c-9d70-739fa7799fd2
38757,48.668033,111170,38.3093554804,fcc72f99-ab23-4384-a8e6-7cfbf7196df3
38758,35.763686,111181,22.2135762503,e9808301-aa5d-4562-8c01-cb5411511077
38759,34.253591,111208,22.2135762503,9ceb1a32-2486-4476-8ce0-a24400b9cdb4
38760,49.115878,111217,38.2981475055,2eba5995-2d15-4597-b18b-8f3019a4999a
38761,44.542154,111232,41.9108868614,d4f6d26e-2299-4f86-b2d8-3f5937c364e2
38762,34.727531,111242,10.922096973,f2e4cd9e-bc29-4976-b89f-d5f50fa43852
38763,35.489796,111246,18.3464935769,df4d1963-a3d7-443d-bc31-d9718bf75520
38764,43.358659,111274,31.9705352571,5a4760f3-54e1-45de-84dd-98bbc5bad923
38765,39.894072,111275,27.8374176891,de2dcdd5-51fc-4362-ad5f-e3c33bd9b789
38766,36.046683,111279,23.588998735,b04586de-c713-4a34-af18-95eeb2c4bcbf
38767,50.241893,111287,65.1840070718,a97654da-0d22-483c-b3aa-272c5b61ea5f
38768,35.763686,111299,17.9865217209,7a3d4274-602a-4244-8d37-8fe251fbda39
38769,50.597281,111304,31.3699959646,dcfc49ea-bf22-415d-adec-f244e60ee364
38770,34.253591,111314,22.2135762503,dba248ec-fc84-40d6-b8a5-0bc1bbf29861
38771,45.831285,111318,24.232760482,edf9432b-d843-46e3-a73a-e5cdcf77b9b1
38772,42.936389,111335,29.1484688533,996ff47e-4928-43bd-b23e-f45d528acb4e
38773,47.188132,111349,42.5669082723,d58ba409-2576-4230-84b2-a2b220275728
38774,40.024806,111354,36.6407948169,c7110849-5b1a-4692-9a6d-87f02323f712
38775,47.030756,111382,41.4967775014,1115edda-c452-4bff-9d13-aabfcf3e656b
38776,52.631616,111396,48.6911565285,b8e16d0f-0d46-46d3-ab9a-9aef50610f2a
38777,52.631616,111398,48.6911565285,c68b3138-57c1-424e-aeac-9fa98a741367
38778,43.627624,111442,32.5497514225,beb0cd67-ecf1-4f56-9923-89678249c0ec
38779,42.392548,111445,22.8926310459,3b8e72f8-03fc-48a5-8ccf-26390e666728
38780,36.325575,111482,7.80056560151,a8d40cbc-2f18-4525-a7f0-71f9eb92bc7b
38781,40.809119,111586,26.2993671462,8e59b7d3-ec53-4595-9f8f-2bc2f1d4f5cf
38782,47.268717,111607,44.2982806378,ba22809c-c2e2-427b-8ec6-21bf88d2ab80
38783,47.521559,111628,45.2549935712,e5b347d1-70e3-4a5f-83da-b538c8af7213
38784,42.641386,111637,16.3034182616,6ff76a81-3cf9-482e-9bbc-adca58f18c02
38785,41.59022,111640,17.3142740786,a4652d0c-9547-48a1-b6ed-0fa452012f18
38786,32.216169,111684,17.4527191735,b814d76b-27db-4770-8bbb-714a5bd40b1b
38787,32.48199,111706,24.2209659509,b004f001-ad19-4143-ba72-b89344c0148a
38788,41.59022,111709,17.3142740786,cd60e4a6-962b-47fa-9838-e7e40d4f5f1f
38789,43.753585,111756,33.375203648,ff43e179-65fa-472b-9752-606e0047b3ef
38790,33.039067,111762,19.1476819574,2bf0ddca-4094-4107-8d74-a0ec28fe5cc5
38791,40.867489,111800,16.2686960716,01bc4058-238e-4ba1-914c-01ce0a6ba8f0
38792,46.958411,111812,37.8997967748,c20b6bbc-30c9-42b9-b918-01b8c4d0b60f
38793,42.078289,111826,21.6154658405,e527c657-ae4e-45a1-836c-6529ddd4bc08
38794,39.718538,111843,27.0514868114,2fe7e72a-7128-4c5e-b352-bd5496223ead
38795,41.383022,111866,30.4883386113,94b69479-56fc-4491-a890-af79f9e82304
38796,34.008364,111903,19.4326378049,c6b51cb1-7719-44d2-a1a8-925eff7e2ef9
38797,43.259665,111911,32.781396183,074a6d33-2a77-4e16-831f-b9f8d7e82a6b
38798,38.463846,111917,16.753548341,c7b8b4a5-c87e-4172-8136-9a920b70e567
38799,36.873033,111941,15.847716856,5ee11dd9-32a2-44c4-9162-a1a0211e5bd4
38800,45.414259,111952,27.6662615619,b215e7b7-146d-402c-91f3-e1d5c0d26daf
38801,37.970397,111986,29.1477904044,c2d31431-89cc-4f11-bb20-ddc77dd862a2
38802,42.131241,111991,28.2245580765,142fdd0d-b74d-4414-8622-8baee081966e
38803,45.097722,112003,31.1256393334,80e61c75-7e9f-4351-a7ad-56cd6a7d48ff
38804,45.150091,112043,26.9537015184,d322225e-dc05-47ec-8859-f9b61b8f4ab6
38805,45.375408,112064,31.7616674158,9f42d0a0-2725-45bc-b8c9-da305d20dde2
38806,48.279185,112073,33.6365892805,f3e9f86a-be0a-4daa-be62-562aed671a6d
38807,41.22464,112081,28.1243613369,96649766-f343-4d50-8a8d-3663068cb135
38808,43.822546,112087,31.9038845212,455946e0-db79-40b1-a3d4-9e9e571cfd5f
38809,51.393237,112124,33.6365892805,e6e43004-f48c-4ae1-bde6-596326ef16a3
38810,44.060492,112128,18.2898907177,4c653f0f-f1b9-4e04-bc42-33c2c2966fd5
38811,45.118772,112129,26.7447833213,f01b6546-a6cf-447f-a10d-0ea51bd492ad
38812,38.219067,112149,19.8503361837,5d964780-27cf-453d-9bed-c00819191dac
38813,41.056313,112180,29.6447969774,6dddd36d-054a-4a57-bd4d-c9271ab85f19
38814,41.175271,112183,11.6227163692,2248c3a4-f12a-45fa-a392-fea6b6bbd095
38815,42.078289,112185,21.6154658405,18d8bd49-69a8-46fd-b2da-a60554c3d0db
38816,35.567426,112223,19.8503361837,f4999acd-6caf-45fe-80af-a727a1e3a6bc
38817,35.8864,112224,21.8995023452,88baa92e-710c-4e7c-84eb-ad38f1f5e489
38818,47.643502,112255,45.6180226928,56668b2a-b4f4-474f-9b52-db185ee737e3
38819,41.638203,112264,37.7788557162,45094d75-bf8b-4261-b0bc-a874457db5d5
38820,42.12096,112279,49.9125503689,672a145e-e0fa-44fe-99a5-6f5d8f862d6d
38821,42.340208,112309,19.8761481322,67eef288-e3b1-4e41-abf8-123fcc5f85da
38822,44.29936,112352,33.5237087394,f3de2c77-e0ad-4359-a691-cace93cc5d3e
38823,32.524531,112370,14.607169723,92715ffd-8196-4e1c-a56e-b91c4f91381b
38824,48.009377,112419,47.5584442157,d9466192-d00a-4939-a887-e8a523e24cb0
38825,51.811928,112439,46.0130461239,5f193dd9-f631-4088-a260-36f4bdb421e4
38826,39.844476,112473,24.4284629607,bb8aa83d-e167-49b1-9e19-1f46d996d609
38827,44.884639,112520,21.6888291032,a88d102f-5874-467f-90e0-135fd5b78fb8
38828,39.402579,112555,15.2449422173,5ca1b647-2ee8-45f8-9679-f410cf7f9d50
38829,39.978635,112569,31.2519215075,ffaeec22-ab00-441f-be90-db83e6d14aa2
38830,36.325575,112579,7.80056560151,766bef31-eae8-49f1-bc37-b6bd6d06b0bb
38831,34.530161,112593,19.638215789,6a2b1cfd-4427-4512-9bc1-69a7cba739c0
38832,,112595,,66398ee9-0759-4a23-a773-9d0572e8d93e
38833,42.934771,112596,32.6654130472,02073ac9-ad41-4313-994c-a0bacbe6178c
38834,,112598,,ac386cc1-3821-459a-a6b7-99811fea7efe
38835,44.29936,112603,33.5237087394,16928c2d-1ade-450f-b23d-6ccceead3651
38836,43.075147,112604,28.3692536141,121f0a65-438f-4023-af40-b07f894c2dfe
38837,29.286079,112618,14.9826736262,17e2a311-9f69-4283-9649-126261a6506c
38838,38.520189,112624,20.3385209434,6546c4ec-bedb-4b66-91cd-fabc918504b4
38839,34.032736,112625,13.5969921786,b1483d22-2887-4ea0-b293-10ffc0c6fd14
38840,34.032736,112626,,6722d267-f73a-41f1-8e05-214373477209
38841,39.121326,112627,30.8465088713,9e2c268d-03dc-426a-ba9c-0cd10c369883
38842,37.618118,112628,30.8465088713,1784f45a-ae91-49fb-987f-09c8a6eac941
38843,36.159252,112630,19.8503361837,e8b624f3-c99c-45ab-991e-914168487ef7
38844,36.159252,112631,19.8503361837,a6d7941a-25d2-4346-9a68-1f1ded60d591
38845,41.264705,112632,11.4949746582,dcaf644a-b9db-406d-8f72-a424819746df
38846,40.625634,112633,11.4949746582,44a2ef69-2b05-4fe0-ac3b-32e53465fc97
38847,53.074665,112637,47.9087255737,b4c2539a-8f86-4b62-a56c-fa62991b1d80
38848,35.039606,112640,11.2226577116,db806921-a256-467d-a8fe-67d25c33c533
38849,35.039606,112641,11.2226577116,e3a00fd6-4101-4ab7-8948-7c1d02f7d8de
38850,,112642,20.5964975126,f770ed1b-3e3e-4d81-aa15-7bcd1d46766d
38851,44.287858,112650,25.5068019401,b3fb7730-63a2-4fab-ac6f-d8605e7019e4
38852,44.235378,112653,31.8839022667,3ec82d42-0d85-4004-8fc6-198cefd35ab0
38853,48.005099,112656,47.5584442157,2831380a-a628-4a73-8e1d-31452dff41f7
38854,43.92637,112658,46.9703138025,69fd370c-335e-45cf-b7f8-d51c31ff59d7
38855,42.914476,112664,21.5642328465,1693ddfa-b896-4513-aa70-5ee383f37b1b
38856,49.77227,112669,,204eaf3a-f212-486d-915f-fb704786acfb
38857,39.145661,112674,12.7767424233,582a6ba9-e03a-4c92-88dd-0f44046cf95c
38858,52.694204,112676,33.0229339859,28af0b4a-ae22-4c13-a312-bd1aa986f683
38859,45.820257,112678,32.3042111845,69912e4f-97fc-482a-8a5d-b877c50e803f
38860,41.491484,112690,32.4388138818,d062b536-90e1-4788-ab9c-75d4e00ddd32
38861,50.072366,112695,48.6911565285,a38d973c-21c5-4c28-9ac2-63a2366470df
38862,52.631616,112697,48.6911565285,14236078-18a9-4e07-b4f0-7344039bff7d
38863,41.853973,112700,21.7272569857,ba74c18d-ff65-4ce8-9a8b-71086335c349
38864,53.928521,112703,61.9377035825,8e7e7f79-b6c0-48e4-b859-b6f166eba296
38865,50.641904,112706,54.3406430753,f4b014e9-e2f9-4484-a564-0ce74209ef31
38866,42.728466,112717,26.5306272524,a2807064-5c88-4763-94ff-fe449b807833
38867,43.329795,112737,38.9858888328,388416ac-0f5c-450b-83b4-ae1aa4908a71
38868,43.329795,112739,38.9858888328,9e46686a-7f11-4f96-970d-d48af8c61e03
38869,65.046701,112741,55.3833854855,e0333154-5cbd-4f19-88c0-56a1a4720012
38870,63.856323,112742,54.4138930531,f519917f-11de-4e4e-bf83-ced1de0b42fb
38871,49.487787,112759,66.8288951457,956c51a7-13e3-44fb-a37c-9934aee80691
38872,31.035701,112764,21.9194956485,c194a52b-2ca0-4a3b-9bb3-2b09ebdad409
38873,35.730525,112770,13.144718885,001c3654-b92c-4dee-94df-db00a0644de8
38874,37.611797,112784,31.9128150335,ada18a84-2c0b-4ffe-96d5-5779c7da07a6
38875,42.686063,112785,39.1114183157,1b5c558d-d9f8-4818-b34c-c4612d35aec0
38876,39.455581,112786,39.1114183157,7e4a2f7c-e073-4238-82d8-c671cc19244f
38877,39.455581,112787,25.27936643,d77c43f5-c790-41c2-a091-3f05a4a81d45
38878,63.244603,112796,52.3448921644,86c60fa1-f07c-4b98-b959-e24f07558102
38879,59.598602,112797,49.4588109621,772aead5-5e12-41d6-9619-87a76cc41bac
38880,54.175532,113797,37.0952066254,09b5108a-26e5-4c02-8603-b5a3de88c7cd
38881,53.633181,113974,39.1169284262,8e63dab4-9b81-4fcd-ab45-ef3949fdca0b
38882,40.775356,115509,31.827999639,0d0d9632-8645-4667-a2cd-7006ee416f73
38883,38.042408,118430,17.5248615759,51ff795e-0125-49cd-b79d-a3315e6afd75
38884,54.175532,119928,37.0952066254,65abb39e-aeb8-46e5-81e7-3b17985a9ea3
38885,45.600432,112803,36.3717958976,b7f0797d-331e-4061-98cd-4158535caa5a
38886,45.005392,112804,36.3717958976,eb15c647-22c3-48bf-9dbe-844c1bbb4cdd
38887,47.669828,112805,51.7756572805,7ae45e37-70ef-4b2d-93d4-aa0e169ac3d6
38888,52.246969,112806,44.5166430847,f2914ba9-a497-4b02-b665-3b8ac263d5bc
38889,36.337158,112809,14.9692779522,fe21b859-e8a9-4493-9459-ffa95cf094c2
38890,39.719504,112821,21.2193121443,4683ac42-a2fb-4a22-becc-af07f8fff910
38891,35.588385,112831,26.4577501871,b5ec9faa-26d3-4c77-bf42-73a23b7b1dcf
38892,35.588385,112832,26.4577501871,1e33a445-448c-4d8d-aac1-77fe17442f41
38893,47.69306,112833,35.4429173208,bfcca9bd-7a37-471c-b74e-7b408f301328
38894,41.462803,112834,17.2338099058,9c08817c-3a7e-4c87-8ee7-35bfc1e3ebb8
38895,30.694046,112842,15.5679701937,e504f865-31dd-45ac-a178-0fbc7038c336
38896,57.333159,112853,41.3989823186,cb2def41-167e-45c6-9236-0ac7e0cb0f2b
38897,32.647295,112855,24.1649260889,3147168b-8059-4563-81a0-3e343742edf2
38898,39.447711,112859,25.2712586939,725a52b8-72e5-40e7-8d00-00f1c667e515
38899,32.112347,112869,13.3848501273,8077b7cf-f9a4-412e-a8ba-a93590843712
38900,57.884519,112873,53.0950901205,7db54a89-db37-46d3-8d33-9d4406e582e3
38901,41.688642,112878,22.8899468692,aa000e73-4515-40db-895b-8e91ac3dad06
38902,42.898167,112880,27.9427375921,a974d0e3-c8f7-4756-b558-37be1f56e67a
38903,38.559045,112882,18.6540073203,2bc5a91e-6329-4079-a41b-490ddf67dec7
38904,44.29936,112888,33.5237087394,54ef5ca2-029d-47f5-aac6-b5d6ae63e390
38905,39.342575,112889,22.156134993,f23c4b07-adcf-451f-837a-68fa1e5025e4
38906,53.07571,112899,46.4669440941,35df87d6-08de-4c2b-b425-cb632ecac2d0
38907,55.022572,112901,43.0826838994,5081c654-f879-423d-b976-1be0486c8fba
38908,49.661567,112902,33.0356646408,936c49bb-2d33-4693-a401-fdbdf4196bcf
38909,49.661567,112903,33.0356646408,eec2424b-29c0-4432-a22a-2d504eaefc9a
38910,49.661567,112904,33.0356646408,8838b6a0-699b-4e08-a642-37ac5434008e
38911,37.469819,112925,12.4976349029,a005b1ec-4ad2-45e7-9495-4dc263577084
38912,32.111909,112927,22.3950367073,55ba4962-0d56-489c-b16b-86d9858f9ac4
38913,38.935849,112947,10.8823236447,59857714-f8b6-4032-93d3-292c42889437
38914,32.119093,113003,7.69434231792,a6d0f869-69e9-4f44-afb8-a5c33b9f3200
38915,41.955754,113004,26.7637189388,6a764d2d-73ae-4f75-85c7-3e15d68fbc84
38916,41.264705,113005,19.2815704642,ffe7a922-bc25-4f86-ad7e-f90cce6ebead
38917,40.089802,113006,19.2815704642,1078be2f-b3bb-49e7-9c4c-2ec368255a92
38918,32.119093,113007,7.69434231792,f4bfe583-7d80-48f4-99b6-b3b9fc6d9eb8
38919,45.197585,113009,23.5767931561,1007a72b-2516-42fe-a673-77bcb41bbd0c
38920,50.072366,113024,48.6911565285,f81e5ea0-a865-433c-b27e-2f3988ffc220
38921,41.383022,113134,30.4883386113,41577a53-e191-4cfb-b56e-18aa166516df
38922,45.815587,113475,38.5301169266,99df73a6-916e-46a8-9f9f-30a18b4e1771
38923,33.648024,113496,11.2226577116,42baa736-92dc-4b56-8fdf-a96e83f3b809
38924,53.980237,113519,50.486025848,711b0a1a-f19c-4438-9d4f-cb389769bbb3
38925,57.801349,113533,35.7876007322,f0c993af-1715-47cc-8a61-9935085c1846
38926,58.386784,113566,46.9723720026,f2e941a4-17aa-4059-a419-3d25ba81a9ef
38927,49.33626,113569,36.020706806,79e3f4c2-e320-4544-ad88-a4b6579159d1
38928,60.825315,113577,51.8914296955,b4b95dd8-e925-482a-b0ab-99dbb3d8e091
38929,56.459026,113591,30.3931151141,0bbd3e88-00a6-4ddc-819a-3b80126a94e1
38930,64.800478,113602,60.1557925585,785c3665-2814-42b0-ac52-2c55e9fd5389
38931,59.837282,113609,52.9835930723,926a3453-4b19-42ba-b6bc-9c8da776dfb8
38932,53.925238,113610,40.6528121456,1c33bf1b-7d25-4dc5-848d-02cbdebff654
38933,60.804496,113641,50.1713336639,f371ee37-718b-4c96-bf75-15af820afd47
38934,62.816146,113646,63.3070438761,33293f29-cea1-4415-b8f2-77983ef77c20
38935,58.658396,113647,56.7476288456,f14d3524-e48a-4a37-ac2a-705f2dc6eac4
38936,64.402843,113650,49.304444013,e7bc2a90-95ec-41a0-b04e-64cd6d44a7aa
38937,54.377163,113654,34.8305837491,5b8fcee9-24b5-4cc0-af2a-58f2bb27a917
38938,55.327729,113704,40.1017779896,89099a85-3ad6-4127-a8ba-ed4e6b2c7833
38939,55.327729,113706,40.1017779896,e186e27d-dd27-4bdd-9f08-1f34d96e7ac3
38940,54.768663,113732,51.323419968,762081e4-dd17-4bc8-a59a-a6e045bf5c87
38941,54.768663,113733,51.323419968,d44361ac-d071-43ba-aa51-84655faec7da
38942,55.993756,113735,39.6812245747,4de48701-1142-44e7-b3f3-44b09e3de632
38943,57.170252,113740,40.4942643429,ab9e5888-50e3-49ea-ae7a-835e890ede36
38944,48.713462,113746,49.8206007542,2c44d021-29a0-47c8-9f46-02dd40ee54a6
38945,64.152996,113750,60.2577844689,133ad4ab-7e98-4d7a-a755-6324342de22a
38946,53.925238,113753,40.6528121456,b9eb61c2-03aa-47d4-a951-6ef7627d8a95
38947,54.768663,113770,51.323419968,9deb9f11-2bc0-4064-a5b6-e78e3990d072
38948,64.768235,113817,62.4034535704,93e29a85-6178-455e-8354-78fe92b42a89
38949,59.842826,113818,45.4709356392,70d419ef-2af9-4ea1-a714-95f5e1465f64
38950,56.513742,113845,52.081947644,c0f632ad-4f9b-44bd-b9af-05b8286dbac1
38951,53.928521,113858,61.9377035825,75426c36-55e4-4d8f-84d4-8e811e7d2468
38952,38.491033,113869,25.27936643,d1055376-c606-47e8-81bf-8835ba9afa8f
38953,35.368623,113879,21.4812279803,9a0fb7d7-04d0-40b1-8ddc-90fd3c622aa1
38954,40.188518,113885,33.2477999016,45097904-1b2d-4207-86f2-0f3e44104a52
38955,57.943612,113891,54.7032743269,9627e942-483d-43fc-a39d-e1ac03234aef
38956,56.103175,113893,52.9692368588,04584868-7036-43c5-b86c-591ccfdfc01f
38957,56.103175,113894,52.9692368588,c9f930d8-fae1-4066-824a-6cf0b19a98f6
38958,46.240889,113903,66.1888219322,4ada0ce5-cf17-481e-8357-de604228db32
38959,55.736441,113905,66.1888219322,ce295310-88a7-4b58-b384-e7c5ded43633
38960,44.221867,113921,40.6297923672,58c948eb-0a03-4444-a539-b65c61675fa8
38961,48.797555,113923,49.8454574796,43a85bd5-0550-4d70-9d22-ff1402d7a39e
38962,47.33194,113932,46.328660309,e8a06121-34ed-4abb-a9e6-d2c64cc10a84
38963,56.165699,113937,48.3356133996,c0920dad-b1df-46ce-90ec-2f261ced2268
38964,52.013903,113941,32.1834590264,e9afcd79-5084-4e57-9f5f-ad314e82f032
38965,48.024086,113949,37.2348587224,0a663cef-cb91-4c0a-b9ac-06426c5338b2
38966,51.161881,113953,45.1447236195,d6af2b96-d27e-416b-8ce8-58337352aa7e
38967,53.02272,113971,52.3828057551,571dd4f5-d33d-4fb3-9f02-7fba3ae9b713
38968,55.202134,113976,40.3932410981,0f32de8c-0476-4412-81e9-c019ebd5b991
38969,45.49745,113987,33.7566428324,3d6bfebf-464b-48ee-a4f2-8947473dcbef
38970,47.42872,114008,63.9185327631,79f6b80c-5a7e-426c-985b-4f2971141f0d
38971,53.076267,114053,29.4646539474,b77aad26-fd1b-4021-91ce-5ce4bc493360
38972,51.757204,114054,35.6069947489,1323c2d5-f89e-4853-a9e7-a536b13fff3f
38973,52.370733,114056,53.0982443559,0ca7fb28-3a16-4d84-a5ac-06decee51dd3
38974,51.377401,114057,66.8288951457,71750a9d-eaba-4ba2-879c-c26cc62b4f58
38975,52.370733,114059,52.0235450157,3130b9e6-681c-424d-9077-8c889812e124
38976,51.692511,114061,47.4876907362,a12b12f9-46f6-42d1-af4c-c09b928d37b1
38977,51.692511,114062,47.4876907362,b5412cd3-e741-48a6-a7aa-688cde604c98
38978,54.46594,114065,66.9575992231,19082323-600c-4130-bcd2-1589c7e0ca81
38979,52.756415,114091,47.7176687539,2bc6f170-ea66-49c8-9a57-dc078e04e56b
38980,51.935248,114107,38.5325100047,6bfdec8f-3ef0-40a3-90c1-baa94569d0c5
38981,42.192654,114118,51.8841012332,0b9d9872-b787-4337-b046-8397b8f732ce
38982,43.481558,114122,51.8841012332,09218314-456e-4df3-9859-e01f8dd21d37
38983,47.463939,114136,,304156de-d28d-4f70-a061-4ceef40bd4c2
38984,33.766526,114152,12.5670717491,11b25622-91c4-4718-8ae0-b806b79cb870
38985,42.277457,114190,26.4371848662,eefafa8b-e4f0-4964-b4eb-91195b9f243a
38986,39.444581,114191,15.2143526291,94b27e61-4d85-4608-b4aa-43e176321a94
38987,40.900798,114192,25.0880817809,a17300b1-0ee7-4d22-a89e-79fe8ea4d65b
38988,39.558464,114194,15.2143526291,cadffcc6-8f80-4b6b-9f15-4d6efbfc7546
38989,41.855858,114210,26.4509863723,01f68eda-998f-4f63-96a6-a413946cf2c4
38990,43.460613,114213,28.4167515866,c3dacd36-5134-4c1b-a7fa-f8a4a9a48a3e
38991,33.93922,114229,19.3830285805,9b676166-5f9a-44e2-aed0-b671d6db1f0a
38992,44.379394,114235,36.415392348,bd57d0ab-5032-4e18-bc96-8798872d86e1
