,ID,Segment ID,Roadway Name,From,To,Direction,Date,sum
23822,160,9008423,Clarkson Avenue,Dead Wend,East 37 Street,EB,10/12/2019,4464
23823,160,9008423,Clarkson Avenue,Dead Wend,East 37 Street,EB,10/13/2019,3733
23824,160,9008423,Clarkson Avenue,Dead End,East 37 Street,WB,10/05/2019,3197
23825,160,9008423,Clarkson Avenue,Dead End,East 37 Street,WB,10/06/2019,2782
23826,160,9008423,Clarkson Avenue,Dead End,East 37 Street,WB,10/07/2019,4526
23827,160,9008423,Clarkson Avenue,Dead End,East 37 Street,WB,10/08/2019,5226
23828,160,9008423,Clarkson Avenue,Dead End,East 37 Street,WB,10/09/2019,4682
23829,160,9008423,Clarkson Avenue,Dead End,East 37 Street,WB,10/10/2019,5422
23830,160,9008423,Clarkson Avenue,Dead End,East 37 Street,WB,10/11/2019,5923
23831,160,9008423,Clarkson Avenue,Dead End,East 37 Street,WB,10/12/2019,3624
23832,160,9008423,Clarkson Avenue,Dead End,East 37 Street,WB,10/13/2019,3169
23833,161,22219,Clinton Street,Sackett Street,Union Street,NB,09/21/2019,4426
23834,161,22219,Clinton Street,Sackett Street,Union Street,NB,09/22/2019,3869
23835,161,22219,Clinton Street,Sackett Street,Union Street,NB,09/23/2019,5001
23836,161,22219,Clinton Street,Sackett Street,Union Street,NB,09/24/2019,6388
23837,161,22219,Clinton Street,Sackett Street,Union Street,NB,09/25/2019,6335
23838,161,22219,Clinton Street,Sackett Street,Union Street,NB,09/26/2019,6568
23839,161,22219,Clinton Street,Sackett Street,Union Street,NB,09/27/2019,6229
23840,161,22219,Clinton Street,Sackett Street,Union Street,NB,09/28/2019,4938
23841,161,22219,Clinton Street,Sackett Street,Union Street,NB,09/29/2019,4380
23842,162,15047,Clove Rd,Neckar Ave,Weser Ave,EB,09/21/2019,3272
23843,162,15047,Clove Rd,Neckar Ave,Weser Ave,EB,09/22/2019,3680
23844,162,15047,Clove Rd,Neckar Ave,Weser Ave,EB,09/23/2019,6064
23845,162,15047,Clove Rd,Neckar Ave,Weser Ave,EB,09/24/2019,4467
23846,162,15047,Clove Rd,Neckar Ave,Weser Ave,EB,09/25/2019,4585
23847,162,15047,Clove Rd,Neckar Ave,Weser Ave,EB,09/26/2019,4441
23848,162,15047,Clove Rd,Neckar Ave,Weser Ave,EB,09/27/2019,4461
23849,162,15047,Clove Rd,Neckar Ave,Weser Ave,EB,09/28/2019,3888
23850,162,15047,Clove Rd,Neckar Ave,Weser Ave,EB,09/29/2019,3122
23851,162,15047,Clove Rd,Neckar Ave,Weser Ave,WB,09/21/2019,3977
23852,162,15047,Clove Rd,Neckar Ave,Weser Ave,WB,09/22/2019,2958
23853,162,15047,Clove Rd,Neckar Ave,Weser Ave,WB,09/23/2019,3749
23854,162,15047,Clove Rd,Neckar Ave,Weser Ave,WB,09/24/2019,4518
23855,162,15047,Clove Rd,Neckar Ave,Weser Ave,WB,09/25/2019,5071
23856,162,15047,Clove Rd,Neckar Ave,Weser Ave,WB,09/26/2019,5693
23857,162,15047,Clove Rd,Neckar Ave,Weser Ave,WB,09/27/2019,6044
23858,162,15047,Clove Rd,Neckar Ave,Weser Ave,WB,09/28/2019,4857
23859,162,15047,Clove Rd,Neckar Ave,Weser Ave,WB,09/29/2019,4010
23860,163,157129,College Point Beoulevard,Dead End,Botanical Garden Bridge,NB,09/21/2019,12934
23861,163,157129,College Point Beoulevard,Dead End,Botanical Garden Bridge,NB,09/22/2019,13407
23862,163,157129,College Point Beoulevard,Dead End,Botanical Garden Bridge,NB,09/23/2019,14677
23863,163,157129,College Point Beoulevard,Dead End,Botanical Garden Bridge,NB,09/24/2019,12660
23864,163,157129,College Point Beoulevard,Dead End,Botanical Garden Bridge,NB,09/25/2019,14381
23865,163,157129,College Point Beoulevard,Dead End,Botanical Garden Bridge,NB,09/26/2019,12252
23866,163,157129,College Point Beoulevard,Dead End,Botanical Garden Bridge,NB,09/27/2019,13029
23867,163,157129,College Point Beoulevard,Dead End,Botanical Garden Bridge,NB,09/28/2019,13860
23868,163,157129,College Point Beoulevard,Dead End,Botanical Garden Bridge,NB,09/29/2019,12175
23869,163,156916,College Point Boulevard,Dead End,Botanical Grdn Bridge,SB,09/21/2019,17534
23870,163,156916,College Point Boulevard,Dead End,Botanical Grdn Bridge,SB,09/22/2019,15443
23871,163,156916,College Point Boulevard,Dead End,Botanical Grdn Bridge,SB,09/23/2019,14280
23872,163,156916,College Point Boulevard,Dead End,Botanical Grdn Bridge,SB,09/24/2019,13956
23873,163,156916,College Point Boulevard,Dead End,Botanical Grdn Bridge,SB,09/25/2019,14397
23874,163,156916,College Point Boulevard,Dead End,Botanical Grdn Bridge,SB,09/26/2019,14124
23875,163,156916,College Point Boulevard,Dead End,Botanical Grdn Bridge,SB,09/27/2019,14032
23876,163,156916,College Point Boulevard,Dead End,Botanical Grdn Bridge,SB,09/28/2019,14294
23877,163,156916,College Point Boulevard,Dead End,Botanical Grdn Bridge,SB,09/29/2019,11531
23878,164,22023,Columbia Street,Kane Street,Irving Street,NB,09/21/2019,3391
23879,164,22023,Columbia Street,Kane Street,Irving Street,NB,09/22/2019,2761
23880,164,22023,Columbia Street,Kane Street,Irving Street,NB,09/23/2019,6411
23881,164,22023,Columbia Street,Kane Street,Irving Street,NB,09/24/2019,6009
23882,164,22023,Columbia Street,Kane Street,Irving Street,NB,09/25/2019,6192
23883,164,22023,Columbia Street,Kane Street,Irving Street,NB,09/26/2019,6203
23884,164,22023,Columbia Street,Kane Street,Irving Street,NB,09/27/2019,6431
23885,164,22023,Columbia Street,Kane Street,Irving Street,NB,09/28/2019,3535
23886,164,22023,Columbia Street,Kane Street,Irving Street,NB,09/29/2019,2544
23887,164,22023,Columbia Street,Kane Street,Irving Street,SB,09/21/2019,3526
23888,164,22023,Columbia Street,Kane Street,Irving Street,SB,09/22/2019,3921
23889,164,22023,Columbia Street,Kane Street,Irving Street,SB,09/23/2019,5691
23890,164,22023,Columbia Street,Kane Street,Irving Street,SB,09/24/2019,5526
23891,164,22023,Columbia Street,Kane Street,Irving Street,SB,09/25/2019,5016
23892,164,22023,Columbia Street,Kane Street,Irving Street,SB,09/26/2019,4930
23893,164,22023,Columbia Street,Kane Street,Irving Street,SB,09/27/2019,5804
23894,164,22023,Columbia Street,Kane Street,Irving Street,SB,09/28/2019,3692
23895,164,22023,Columbia Street,Kane Street,Irving Street,SB,09/29/2019,3959
23896,165,34124,Columbus Avenue,West 61 Street,West 62 Street,SB,10/05/2019,23179
23897,165,34124,Columbus Avenue,West 61 Street,West 62 Street,SB,10/06/2019,19982
23898,165,34124,Columbus Avenue,West 61 Street,West 62 Street,SB,10/07/2019,24434
23899,165,34124,Columbus Avenue,West 61 Street,West 62 Street,SB,10/08/2019,25638
23900,165,34124,Columbus Avenue,West 61 Street,West 62 Street,SB,10/09/2019,26585
23901,165,34124,Columbus Avenue,West 61 Street,West 62 Street,SB,10/10/2019,27387
23902,165,34124,Columbus Avenue,West 61 Street,West 62 Street,SB,10/11/2019,27226
23903,165,34124,Columbus Avenue,West 61 Street,West 62 Street,SB,10/12/2019,25894
23904,165,34124,Columbus Avenue,West 61 Street,West 62 Street,SB,10/13/2019,22125
23905,166,9017050,Columbus Avenue,Dead end,Dead end,SB,10/05/2019,13037
23906,166,9017050,Columbus Avenue,Dead end,Dead end,SB,10/06/2019,11451
23907,166,9017050,Columbus Avenue,Dead end,Dead end,SB,10/07/2019,13514
23908,166,9017050,Columbus Avenue,Dead end,Dead end,SB,10/08/2019,13626
23909,166,9017050,Columbus Avenue,Dead end,Dead end,SB,10/09/2019,14037
23910,166,9017050,Columbus Avenue,Dead end,Dead end,SB,10/10/2019,14324
23911,166,9017050,Columbus Avenue,Dead end,Dead end,SB,10/11/2019,14694
23912,166,9017050,Columbus Avenue,Dead end,Dead end,SB,10/12/2019,14303
23913,166,9017050,Columbus Avenue,Dead end,Dead end,SB,10/13/2019,12458
23914,167,37085,COLUMBUS AVENUE,West 73rd Street,West 74rd Street,SB,11/16/2019,20882
23915,167,37085,COLUMBUS AVENUE,West 73rd Street,West 74rd Street,SB,11/17/2019,18094
23916,167,37085,COLUMBUS AVENUE,West 73rd Street,West 74rd Street,SB,11/18/2019,18436
23917,167,37085,COLUMBUS AVENUE,West 73rd Street,West 74rd Street,SB,11/19/2019,19317
23918,167,37085,COLUMBUS AVENUE,West 73rd Street,West 74rd Street,SB,11/20/2019,19240
23919,167,37085,COLUMBUS AVENUE,West 73rd Street,West 74rd Street,SB,11/21/2019,19905
23920,167,37085,COLUMBUS AVENUE,West 73rd Street,West 74rd Street,SB,11/22/2019,20215
23921,167,37085,COLUMBUS AVENUE,West 73rd Street,West 74rd Street,SB,11/23/2019,19581
23922,167,37085,COLUMBUS AVENUE,West 73rd Street,West 74rd Street,SB,11/24/2019,17441
23923,168,35041,COMMERCIAL STREET,Clay Street,Box Street,EB,10/05/2019,910
23924,168,35041,COMMERCIAL STREET,Clay Street,Box Street,EB,10/06/2019,725
23925,168,35041,COMMERCIAL STREET,Clay Street,Box Street,EB,10/07/2019,822
23926,168,35041,COMMERCIAL STREET,Clay Street,Box Street,EB,10/08/2019,922
23927,168,35041,COMMERCIAL STREET,Clay Street,Box Street,EB,10/09/2019,876
23928,168,35041,COMMERCIAL STREET,Clay Street,Box Street,EB,10/10/2019,1062
23929,168,35041,COMMERCIAL STREET,Clay Street,Box Street,EB,10/11/2019,1127
23930,168,35041,COMMERCIAL STREET,Clay Street,Box Street,EB,10/12/2019,913
23931,168,35041,COMMERCIAL STREET,Clay Street,Box Street,EB,10/13/2019,753
23932,168,35041,COMMERCIAL STREET,Clay Street,Box Street,WB,10/05/2019,576
23933,168,35041,COMMERCIAL STREET,Clay Street,Box Street,WB,10/06/2019,440
23934,168,35041,COMMERCIAL STREET,Clay Street,Box Street,WB,10/07/2019,649
23935,168,35041,COMMERCIAL STREET,Clay Street,Box Street,WB,10/08/2019,653
23936,168,35041,COMMERCIAL STREET,Clay Street,Box Street,WB,10/09/2019,717
23937,168,35041,COMMERCIAL STREET,Clay Street,Box Street,WB,10/10/2019,728
23938,168,35041,COMMERCIAL STREET,Clay Street,Box Street,WB,10/11/2019,782
23939,168,35041,COMMERCIAL STREET,Clay Street,Box Street,WB,10/12/2019,663
23940,168,35041,COMMERCIAL STREET,Clay Street,Box Street,WB,10/13/2019,452
23941,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,NB,10/12/2019,2413
23942,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,NB,10/13/2019,1942
23943,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,NB,10/14/2019,2466
23944,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,NB,10/15/2019,3543
23945,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,NB,10/16/2019,3162
23946,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,NB,10/17/2019,3441
23947,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,NB,10/18/2019,3516
23948,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,NB,10/19/2019,2599
23949,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,NB,10/20/2019,2158
23950,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,SB,10/12/2019,2884
23951,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,SB,10/13/2019,2136
23952,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,SB,10/14/2019,2881
23953,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,SB,10/15/2019,4481
23954,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,SB,10/16/2019,4396
23955,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,SB,10/17/2019,4233
23956,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,SB,10/18/2019,4407
23957,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,SB,10/19/2019,3134
23958,169,102625,Commonwealth Boulevard,85 Road,86 Avenue,SB,10/20/2019,2332
23959,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,NB,10/12/2019,9279
23960,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,NB,10/13/2019,9108
23961,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,NB,10/14/2019,8420
23962,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,NB,10/15/2019,10043
23963,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,NB,10/16/2019,12189
23964,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,NB,10/17/2019,12340
23965,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,NB,10/18/2019,11709
23966,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,NB,10/19/2019,8231
23967,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,NB,10/20/2019,8200
23968,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,SB,10/12/2019,13431
23969,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,SB,10/13/2019,9486
23970,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,SB,10/14/2019,7967
23971,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,SB,10/15/2019,10931
23972,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,SB,10/16/2019,12847
23973,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,SB,10/17/2019,14219
23974,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,SB,10/18/2019,14506
23975,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,SB,10/19/2019,12260
23976,170,25654,Coney Island Avenue,Homecrest Court,Avenue T,SB,10/20/2019,10641
23977,171,95712,Conner Street,Hollers Avenue,Boston Road,NB,11/10/2019,11533
23978,171,95712,Conner Street,Hollers Avenue,Boston Road,NB,11/02/2019,13697
23979,171,95712,Conner Street,Hollers Avenue,Boston Road,NB,11/03/2019,11140
23980,171,95712,Conner Street,Hollers Avenue,Boston Road,NB,11/04/2019,12896
23981,171,95712,Conner Street,Hollers Avenue,Boston Road,NB,11/05/2019,13079
23982,171,95712,Conner Street,Hollers Avenue,Boston Road,NB,11/06/2019,13409
23983,171,95712,Conner Street,Hollers Avenue,Boston Road,NB,11/07/2019,13886
23984,171,95712,Conner Street,Hollers Avenue,Boston Road,NB,11/08/2019,14403
23985,171,95712,Conner Street,Hollers Avenue,Boston Road,NB,11/09/2019,14023
23986,171,95712,Conner Street,Hollers Avenue,Boston Road,SB,11/10/2019,10306
23987,171,95712,Conner Street,Hollers Avenue,Boston Road,SB,11/02/2019,15148
23988,171,95712,Conner Street,Hollers Avenue,Boston Road,SB,11/03/2019,12319
23989,171,95712,Conner Street,Hollers Avenue,Boston Road,SB,11/04/2019,14396
23990,171,95712,Conner Street,Hollers Avenue,Boston Road,SB,11/05/2019,14422
23991,171,95712,Conner Street,Hollers Avenue,Boston Road,SB,11/06/2019,14491
23992,171,95712,Conner Street,Hollers Avenue,Boston Road,SB,11/07/2019,15020
23993,171,95712,Conner Street,Hollers Avenue,Boston Road,SB,11/08/2019,16347
23994,171,95712,Conner Street,Hollers Avenue,Boston Road,SB,11/09/2019,14969
23995,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,NB,10/05/2019,5664
23996,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,NB,10/06/2019,4780
23997,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,NB,10/07/2019,5703
23998,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,NB,10/08/2019,6254
23999,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,NB,10/09/2019,6524
24000,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,NB,10/10/2019,5918
24001,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,NB,10/11/2019,6474
24002,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,NB,10/12/2019,6878
24003,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,NB,10/13/2019,5933
24004,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,SB,10/05/2019,6979
24005,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,SB,10/06/2019,6296
24006,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,SB,10/07/2019,7050
24007,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,SB,10/08/2019,7480
24008,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,SB,10/09/2019,7378
24009,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,SB,10/10/2019,7585
24010,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,SB,10/11/2019,8249
24011,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,SB,10/12/2019,8208
24012,172,256338,Cooper Ave,Dead End,14 St/ Canarsie Line,SB,10/13/2019,7386
24013,173,81637,Corona Ave,94 St,Junction Blvd,EB,10/05/2019,7108
24014,173,81637,Corona Ave,94 St,Junction Blvd,EB,10/06/2019,6638
24015,173,81637,Corona Ave,94 St,Junction Blvd,EB,10/07/2019,6361
24016,173,81637,Corona Ave,94 St,Junction Blvd,EB,10/08/2019,6355
24017,173,81637,Corona Ave,94 St,Junction Blvd,EB,10/09/2019,6314
24018,173,81637,Corona Ave,94 St,Junction Blvd,EB,10/10/2019,6348
24019,173,81637,Corona Ave,94 St,Junction Blvd,EB,10/11/2019,6719
24020,173,81637,Corona Ave,94 St,Junction Blvd,EB,10/12/2019,7106
24021,173,81637,Corona Ave,94 St,Junction Blvd,EB,10/13/2019,6587
24022,173,81637,Corona Ave,94 St,Junction Blvd,WB,10/05/2019,4799
24023,173,81637,Corona Ave,94 St,Junction Blvd,WB,10/06/2019,4550
24024,173,81637,Corona Ave,94 St,Junction Blvd,WB,10/07/2019,4473
24025,173,81637,Corona Ave,94 St,Junction Blvd,WB,10/08/2019,4372
24026,173,81637,Corona Ave,94 St,Junction Blvd,WB,10/09/2019,4413
24027,173,81637,Corona Ave,94 St,Junction Blvd,WB,10/10/2019,4407
24028,173,81637,Corona Ave,94 St,Junction Blvd,WB,10/11/2019,4388
24029,173,81637,Corona Ave,94 St,Junction Blvd,WB,10/12/2019,4882
24030,173,81637,Corona Ave,94 St,Junction Blvd,WB,10/13/2019,4335
24031,174,28069,Cortelyou Road,Stratford Road,Westminster Road,EB,10/05/2019,4018
24032,174,28069,Cortelyou Road,Stratford Road,Westminster Road,EB,10/06/2019,3390
24033,174,28069,Cortelyou Road,Stratford Road,Westminster Road,EB,10/07/2019,4132
24034,174,28069,Cortelyou Road,Stratford Road,Westminster Road,EB,10/08/2019,3824
24035,174,28069,Cortelyou Road,Stratford Road,Westminster Road,EB,10/09/2019,3988
24036,174,28069,Cortelyou Road,Stratford Road,Westminster Road,EB,10/10/2019,4051
24037,174,28069,Cortelyou Road,Stratford Road,Westminster Road,EB,10/11/2019,4417
24038,174,28069,Cortelyou Road,Stratford Road,Westminster Road,EB,10/12/2019,4447
24039,174,28069,Cortelyou Road,Stratford Road,Westminster Road,EB,10/13/2019,3653
24040,174,28069,Cortelyou Road,Stratford Road,Westminster Road,WB,10/05/2019,2976
24041,174,28069,Cortelyou Road,Stratford Road,Westminster Road,WB,10/06/2019,2758
24042,174,28069,Cortelyou Road,Stratford Road,Westminster Road,WB,10/07/2019,3667
24043,174,28069,Cortelyou Road,Stratford Road,Westminster Road,WB,10/08/2019,3550
24044,174,28069,Cortelyou Road,Stratford Road,Westminster Road,WB,10/09/2019,3770
24045,174,28069,Cortelyou Road,Stratford Road,Westminster Road,WB,10/10/2019,3756
24046,174,28069,Cortelyou Road,Stratford Road,Westminster Road,WB,10/11/2019,4042
24047,174,28069,Cortelyou Road,Stratford Road,Westminster Road,WB,10/12/2019,3354
24048,174,28069,Cortelyou Road,Stratford Road,Westminster Road,WB,10/13/2019,3055
24049,175,22409,Court Street,De Graw Street,Sackett Street,SB,09/21/2019,8011
24050,175,22409,Court Street,De Graw Street,Sackett Street,SB,09/22/2019,7216
24051,175,22409,Court Street,De Graw Street,Sackett Street,SB,09/23/2019,7383
24052,175,22409,Court Street,De Graw Street,Sackett Street,SB,09/24/2019,8684
24053,175,22409,Court Street,De Graw Street,Sackett Street,SB,09/25/2019,8650
24054,175,22409,Court Street,De Graw Street,Sackett Street,SB,09/26/2019,8639
24055,175,22409,Court Street,De Graw Street,Sackett Street,SB,09/27/2019,9096
24056,175,22409,Court Street,De Graw Street,Sackett Street,SB,09/28/2019,9125
24057,175,22409,Court Street,De Graw Street,Sackett Street,SB,09/29/2019,8176
24058,176,67556,Crescent Street,35 Avenue,36 Avenue,SB,10/12/2019,10446
24059,176,67556,Crescent Street,35 Avenue,36 Avenue,SB,10/13/2019,9223
24060,176,67556,Crescent Street,35 Avenue,36 Avenue,SB,10/14/2019,10192
24061,176,67556,Crescent Street,35 Avenue,36 Avenue,SB,10/15/2019,11395
24062,176,67556,Crescent Street,35 Avenue,36 Avenue,SB,10/16/2019,11857
24063,176,67556,Crescent Street,35 Avenue,36 Avenue,SB,10/17/2019,12637
24064,176,67556,Crescent Street,35 Avenue,36 Avenue,SB,10/18/2019,12023
24065,176,67556,Crescent Street,35 Avenue,36 Avenue,SB,10/19/2019,11476
24066,176,67556,Crescent Street,35 Avenue,36 Avenue,SB,10/20/2019,10288
24067,177,128571,Cypress Ave,Alley,Hart St,EB,10/05/2019,4067
24068,177,128571,Cypress Ave,Alley,Hart St,EB,10/06/2019,3621
24069,177,128571,Cypress Ave,Alley,Hart St,EB,10/07/2019,3478
24070,177,128571,Cypress Ave,Alley,Hart St,EB,10/08/2019,3668
24071,177,128571,Cypress Ave,Alley,Hart St,EB,10/09/2019,3926
24072,177,128571,Cypress Ave,Alley,Hart St,EB,10/10/2019,3922
24073,177,128571,Cypress Ave,Alley,Hart St,EB,10/11/2019,3841
24074,177,128571,Cypress Ave,Alley,Hart St,EB,10/12/2019,4517
24075,177,128571,Cypress Ave,Alley,Hart St,EB,10/13/2019,4282
24076,177,128571,Cypress Ave,Alley,Hart St,WB,10/05/2019,4257
24077,177,128571,Cypress Ave,Alley,Hart St,WB,10/06/2019,3756
24078,177,128571,Cypress Ave,Alley,Hart St,WB,10/07/2019,5954
24079,177,128571,Cypress Ave,Alley,Hart St,WB,10/08/2019,6504
24080,177,128571,Cypress Ave,Alley,Hart St,WB,10/09/2019,5876
24081,177,128571,Cypress Ave,Alley,Hart St,WB,10/10/2019,5741
24082,177,128571,Cypress Ave,Alley,Hart St,WB,10/11/2019,5751
24083,177,128571,Cypress Ave,Alley,Hart St,WB,10/12/2019,4667
24084,177,128571,Cypress Ave,Alley,Hart St,WB,10/13/2019,3992
24085,178,45052,Dekalb Avenue,St Nicholas Avenue,Cypress Avenue,NB,10/05/2019,2559
24086,178,45052,Dekalb Avenue,St Nicholas Avenue,Cypress Avenue,NB,10/06/2019,2521
