,Unnamed: 0,ID,Segment ID,Roadway Name,From,To,Direction,Date,sum,Full Name,Boroughs
172,172,127,262252,East Mosholu Parkway,Grand Concourse,Van Courtlandt Avenue East,SB,09/15/2014,2070.0,East Mosholu Parkway from Grand Concourse to Van Courtlandt Avenue East,Van Cortlandt Park South
173,173,128,133710,East Tremont Avenue,Anthony Avenue,Monroe Avenue,EB,09/15/2014,4789.0,East Tremont Avenue from Anthony Avenue to Monroe Avenue,West Bronx
174,174,128,133711,East Tremont Avenue,Anthony Avenue,Monroe Avenue,WB,09/15/2014,5255.0,East Tremont Avenue from Anthony Avenue to Monroe Avenue,West Bronx
175,175,138,111203,Exterior Street,East 138 Street,East 135 Street,SB,09/15/2014,23199.0,Exterior Street from East 138 Street to East 135 Street,Manhattan
176,176,162,176277,Grand Concourse,184 Street,187 Street,NB,09/15/2014,10515.0,Grand Concourse from 184 Street to 187 Street,Fordham Heights
177,177,162,176277,Grand Concourse,184 Street,187 Street,SB,09/15/2014,11740.0,Grand Concourse from 184 Street to 187 Street,Fordham Heights
178,178,165,146046,Harlem River Driveway,Dyckman Street,Amsterdam Avenue,SB,09/15/2014,9915.0,Harlem River Driveway from Dyckman Street to Amsterdam Avenue,Harlem River Drive
179,179,165,155099,Harlem River Driveway,Dyckman Street,Amsterdam Avenue,NB,09/15/2014,10798.0,Harlem River Driveway from Dyckman Street to Amsterdam Avenue,Harlem River Drive
180,180,166,132490,Henry Hudson Parkway,Dyckman Street,Henry Hudson Bridge,SB,09/15/2014,27071.0,Henry Hudson Parkway from Dyckman Street to Henry Hudson Bridge,2152
181,181,166,189377,Henry Hudson Parkway,Dyckman Street,Henry Hudson Bridge,NB,09/15/2014,31960.0,Henry Hudson Parkway from Dyckman Street to Henry Hudson Bridge,2152
182,182,167,9008507,Henry Hudson Parkway,Netherland Avenue,Johnson Avenue,NB,09/15/2014,27849.0,Henry Hudson Parkway from Netherland Avenue to Johnson Avenue,Netherland Avenue
183,183,167,9008505,Henry Hudson Parkway,Netherland Avenue,Johnson Avenue,SB,09/15/2014,31107.0,Henry Hudson Parkway from Netherland Avenue to Johnson Avenue,Netherland Avenue
184,184,169,143872,Hutchinson River Parkway,Bartow Avenue,New England Thruway,SB,09/15/2014,44636.0,Hutchinson River Parkway from Bartow Avenue to New England Thruway,Bartow Avenue
185,185,169,143873,Hutchinson River Parkway,Bartow Avenue,New England Thruway,NB,09/15/2014,45048.0,Hutchinson River Parkway from Bartow Avenue to New England Thruway,Bartow Avenue
186,186,170,9008891,Hutchinson River Parkway,Boller Avenue,Einstein Loop SB,NB,09/15/2014,58602.0,Hutchinson River Parkway from Boller Avenue to Einstein Loop SB,East Bronx
187,187,170,9008895,Hutchinson River Parkway,Boller Avenue,Einstein Loop SB,SB,09/15/2014,55194.0,Hutchinson River Parkway from Boller Avenue to Einstein Loop SB,East Bronx
188,188,221,70220,Melrose Avenue,East 153 Street,East 154 Street,NB,09/15/2014,4876.0,Melrose Avenue from East 153 Street to East 154 Street,West Bronx
189,189,221,70220,Melrose Avenue,East 154 Street,East 153 Street,SB,09/15/2014,6347.0,Melrose Avenue from East 154 Street to East 153 Street,West Bronx
190,190,224,9003579,Morris Avenue,156 Street,Park Avenue,NB,09/15/2014,11518.0,Morris Avenue from 156 Street to Park Avenue,N/A
191,191,224,9003579,Morris Avenue,156 Street,Park Avenue,SB,09/15/2014,7884.0,Morris Avenue from 156 Street to Park Avenue,N/A
192,192,225,9001489,Morris Avenue,East 153 Street,East 156 Street,NB,09/15/2014,5347.0,Morris Avenue from East 153 Street to East 156 Street,West Bronx
193,193,225,9001489,Morris Avenue,East 156 Street,East 153 Street,SB,09/15/2014,4397.0,Morris Avenue from East 156 Street to East 153 Street,West Bronx
194,194,227,107183,Moshoulu Parkway,Van Courtlandt Avenue East,Grand Concourse,NB,09/15/2014,9134.0,Moshoulu Parkway from Van Courtlandt Avenue East to Grand Concourse,Van Cortlandt Park South
195,195,227,107183,Moshoulu Parkway,Van Courtlandt Avenue East,Grand Concourse,SB,09/15/2014,11340.0,Moshoulu Parkway from Van Courtlandt Avenue East to Grand Concourse,Van Cortlandt Park South
196,196,236,261726,Park Avenue,138 Street,135 Street,NB,09/15/2014,3953.0,Park Avenue from 138 Street to 135 Street,New York
197,197,249,192425,Provost Avenue,East 233 Street,Westchester,SB,09/15/2014,5257.0,Provost Avenue from East 233 Street to Westchester,The Bronx
198,198,249,192425,Provost Avenue,East 233 Street,Westchester,NB,09/15/2014,6502.0,Provost Avenue from East 233 Street to Westchester,The Bronx
199,199,262,73436,Riverdale Avenue,West 238 Street,West 239 Street,NB,09/15/2014,5873.0,Riverdale Avenue from West 238 Street to West 239 Street,West Bronx
200,200,262,73436,Riverdale Avenue,West 239 Street,West 238 Street,SB,09/15/2014,7822.0,Riverdale Avenue from West 239 Street to West 238 Street,West Bronx
201,201,268,69696,River Avenue,East 150 Street,East 151 Street,NB,09/15/2014,4491.0,River Avenue from East 150 Street to East 151 Street,West Bronx
202,202,268,69696,River Avenue,East 151 Street,East 150 Street,SB,09/15/2014,3010.0,River Avenue from East 151 Street to East 150 Street,West Bronx
203,203,276,113134,Sedgwick Avenue,West Fordham Road,West 183 Street,SB,09/15/2014,7078.0,Sedgwick Avenue from West Fordham Road to West 183 Street,University Heights
204,204,276,113134,Sedgwick Avenue,West 183 Street,West Fordham Road,NB,09/15/2014,5333.0,Sedgwick Avenue from West 183 Street to West Fordham Road,West Bronx
205,205,286,134461,Southern Boulevard,East Fordham Road,East Fordham Road,SB,09/15/2014,13537.0,Southern Boulevard from East Fordham Road to East Fordham Road,Fordham Manor
206,206,286,146666,Southern Boulevard,East Fordham Road,East Fordham Road,NB,09/15/2014,8864.0,Southern Boulevard from East Fordham Road to East Fordham Road,Fordham Manor
207,207,288,9001819,St. Anns Avenue,East 156 Street,Rae Street,SB,09/15/2014,2529.0,St. Anns Avenue from East 156 Street to Rae Street,N/A
208,208,288,9001819,St. Anns Avenue,Rae Street,East 156 Street,NB,09/15/2014,4154.0,St. Anns Avenue from Rae Street to East 156 Street,N/A
209,209,290,145927,Southern Boulevard,Mosholu Parkway,Bronx River Parkway,WB,09/15/2014,17510.0,Southern Boulevard from Mosholu Parkway to Bronx River Parkway,The Bronx
210,210,290,145928,Southern Boulevard,Mosholu Parkway,Bronx River Parkway,EB,09/15/2014,17235.0,Southern Boulevard from Mosholu Parkway to Bronx River Parkway,The Bronx
211,211,308,72881,University Heights Bridge Approach,Harlem River Shoreline,9 Avenue,WB,09/15/2014,22296.0,University Heights Bridge Approach from Harlem River Shoreline to 9 Avenue,Manhattan
212,212,308,72881,University Heights Bridge Approach,Harlem River Shoreline,9 Avenue,EB,09/15/2014,17580.0,University Heights Bridge Approach from Harlem River Shoreline to 9 Avenue,Manhattan
213,213,349,132595,White Plains Road,East 215 Street,East 216 Street,SB,09/15/2014,7648.0,White Plains Road from East 215 Street to East 216 Street,East Bronx
214,214,349,8103575,White Plains Road,East 215 Street,East 216 Street,NB,09/15/2014,4661.0,White Plains Road from East 215 Street to East 216 Street,East Bronx
215,215,2,70376,3 Avenue,East 154 Street,East 155 Street,NB,09/16/2014,8093.0,3 Avenue from East 154 Street to East 155 Street,West Bronx
216,216,2,70376,3 Avenue,East 155 Street,East 154 Street,SB,09/16/2014,6100.0,3 Avenue from East 155 Street to East 154 Street,West Bronx
217,217,56,176365,Bedford Park Boulevard,Grand Concourse,Valentine Avenue,EB,09/16/2014,4961.0,Bedford Park Boulevard from Grand Concourse to Valentine Avenue,West Bronx
218,218,56,176365,Bedford Park Boulevard,Grand Concourse,Valentine Avenue,WB,09/16/2014,5243.0,Bedford Park Boulevard from Grand Concourse to Valentine Avenue,West Bronx
219,219,62,147673,Broadway,West 242 Street,240 Street,SB,09/16/2014,11945.0,Broadway from West 242 Street to 240 Street,The Bronx
220,220,62,158447,Broadway,West 242 Street,240 Street,NB,09/16/2014,11945.0,Broadway from West 242 Street to 240 Street,The Bronx
221,221,62,255653,Broadway,West 242 Street,240 Street,SB,09/16/2014,3566.0,Broadway from West 242 Street to 240 Street,The Bronx
222,222,71,139620,Bronx River Parkway,Bronx River,East Gun Hill Road,NB,09/16/2014,44202.0,Bronx River Parkway from Bronx River to East Gun Hill Road,East Bronx
223,223,71,139618,Bronx River Parkway,East Gun Hill Road,Bronx River,SB,09/16/2014,37122.0,Bronx River Parkway from East Gun Hill Road to Bronx River,East Bronx
224,224,76,70364,Brook Avenue,East 152 Street,East 153 Street,SB,09/16/2014,4165.0,Brook Avenue from East 152 Street to East 153 Street,East 153rd Street
225,225,89,69780,East 138 Street,Canal Place,Rider Avenue,EB,09/16/2014,9539.0,East 138 Street from Canal Place to Rider Avenue,Canal Place
226,226,89,69780,East 138 Street,Rider Avenue,Canal Place,WB,09/16/2014,9444.0,East 138 Street from Rider Avenue to Canal Place,Canal Place
227,227,102,69979,Concourse Village West,East 156 Street,East 156 Street,NB,09/16/2014,4650.0,Concourse Village West from East 156 Street to East 156 Street,East 156th Street
228,228,104,9001519,Courtladt Avenue,East 153 Street,East 154 Street,NB,09/16/2014,3187.0,Courtladt Avenue from East 153 Street to East 154 Street,West Bronx
229,229,108,276970,East 144 Street,A J Griffin Place,Grand Concourse,WB,09/16/2014,3674.0,East 144 Street from A J Griffin Place to Grand Concourse,West Bronx
230,230,108,276970,East 144 Street,Grand Concourse,A J Griffin Place,EB,09/16/2014,4519.0,East 144 Street from Grand Concourse to A J Griffin Place,West Bronx
231,231,109,173496,East 149 Street,A J Griffin Place,Grand Concourse,WB,09/16/2014,10508.0,East 149 Street from A J Griffin Place to Grand Concourse,West Bronx
232,232,109,173496,East 149 Street,Grand Concourse,A J Griffin Place,EB,09/16/2014,13151.0,East 149 Street from Grand Concourse to A J Griffin Place,West Bronx
233,233,111,69836,East 149 Street,Morris Avenue,Park Avenue,WB,09/16/2014,12915.0,East 149 Street from Morris Avenue to Park Avenue,West Bronx
234,234,111,69836,East 149 Street,Park Avenue,Morris Avenue,EB,09/16/2014,10294.0,East 149 Street from Park Avenue to Morris Avenue,N/A
235,235,120,111919,Eastchester Road,East Gun Hill Road,Adee Avenue,NB,09/16/2014,5923.0,Eastchester Road from East Gun Hill Road to Adee Avenue,Pelham Gardens
236,236,120,111919,Eastchester Road,East Gun Hill Road,Adee Avenue,SB,09/16/2014,4330.0,Eastchester Road from East Gun Hill Road to Adee Avenue,Pelham Gardens
237,237,121,88518,Eastchester Road,Givan Avenue,Tillotson Avenue,NB,09/16/2014,6197.0,Eastchester Road from Givan Avenue to Tillotson Avenue,Laconia
238,238,121,88518,Eastchester Road,Givan Avenue,Tillotson Avenue,SB,09/16/2014,4790.0,Eastchester Road from Givan Avenue to Tillotson Avenue,Laconia
239,239,124,89015,East 233 Street,Webster Avenue,Bronx River Parkway,EB,09/16/2014,18392.0,East 233 Street from Webster Avenue to Bronx River Parkway,East Bronx
240,240,124,89015,East 233 Street,Webster Avenue,Bronx River Parkway,WB,09/16/2014,17708.0,East 233 Street from Webster Avenue to Bronx River Parkway,East Bronx
241,241,125,9014611,East Fordham Road,Southern Boulevard,Bronx River Parkway,EB,09/16/2014,32586.0,East Fordham Road from Southern Boulevard to Bronx River Parkway,The Bronx
242,242,125,9014615,East Fordham Road,Southern Boulevard,Bronx River Parkway,WB,09/16/2014,35975.0,East Fordham Road from Southern Boulevard to Bronx River Parkway,The Bronx
243,243,127,262252,East Mosholu Parkway,Grand Concourse,Van Courtlandt Avenue East,SB,09/16/2014,2008.0,East Mosholu Parkway from Grand Concourse to Van Courtlandt Avenue East,Van Cortlandt Park South
244,244,128,133710,East Tremont Avenue,Anthony Avenue,Monroe Avenue,EB,09/16/2014,4391.0,East Tremont Avenue from Anthony Avenue to Monroe Avenue,West Bronx
245,245,128,133711,East Tremont Avenue,Anthony Avenue,Monroe Avenue,WB,09/16/2014,5215.0,East Tremont Avenue from Anthony Avenue to Monroe Avenue,West Bronx
246,246,138,111203,Exterior Street,East 138 Street,East 135 Street,SB,09/16/2014,24067.0,Exterior Street from East 138 Street to East 135 Street,Manhattan
247,247,162,176277,Grand Concourse,184 Street,187 Street,NB,09/16/2014,10616.0,Grand Concourse from 184 Street to 187 Street,Fordham Heights
248,248,162,176277,Grand Concourse,184 Street,187 Street,SB,09/16/2014,11497.0,Grand Concourse from 184 Street to 187 Street,Fordham Heights
249,249,165,146046,Harlem River Driveway,Dyckman Street,Amsterdam Avenue,SB,09/16/2014,11479.0,Harlem River Driveway from Dyckman Street to Amsterdam Avenue,Harlem River Drive
250,250,165,155099,Harlem River Driveway,Dyckman Street,Amsterdam Avenue,NB,09/16/2014,10866.0,Harlem River Driveway from Dyckman Street to Amsterdam Avenue,Harlem River Drive
251,251,166,132490,Henry Hudson Parkway,Dyckman Street,Henry Hudson Bridge,SB,09/16/2014,28890.0,Henry Hudson Parkway from Dyckman Street to Henry Hudson Bridge,2152
252,252,166,189377,Henry Hudson Parkway,Dyckman Street,Henry Hudson Bridge,NB,09/16/2014,32053.0,Henry Hudson Parkway from Dyckman Street to Henry Hudson Bridge,2152
253,253,367,60160,110 AVENUE,155 STREET,156 STREET,WB,02/27/2016,2312.0,110 AVENUE from 155 STREET to 156 STREET,Jamaica
254,254,167,9008507,Henry Hudson Parkway,Netherland Avenue,Johnson Avenue,NB,09/16/2014,28546.0,Henry Hudson Parkway from Netherland Avenue to Johnson Avenue,Netherland Avenue
255,255,167,9008505,Henry Hudson Parkway,Netherland Avenue,Johnson Avenue,SB,09/16/2014,31427.0,Henry Hudson Parkway from Netherland Avenue to Johnson Avenue,Netherland Avenue
256,256,169,143872,Hutchinson River Parkway,Bartow Avenue,New England Thruway,SB,09/16/2014,44524.0,Hutchinson River Parkway from Bartow Avenue to New England Thruway,Bartow Avenue
257,257,169,143873,Hutchinson River Parkway,Bartow Avenue,New England Thruway,NB,09/16/2014,43069.0,Hutchinson River Parkway from Bartow Avenue to New England Thruway,Bartow Avenue
258,258,170,9008891,Hutchinson River Parkway,Boller Avenue,Einstein Loop SB,NB,09/16/2014,55401.0,Hutchinson River Parkway from Boller Avenue to Einstein Loop SB,East Bronx
259,259,170,9008895,Hutchinson River Parkway,Boller Avenue,Einstein Loop SB,SB,09/16/2014,52695.0,Hutchinson River Parkway from Boller Avenue to Einstein Loop SB,East Bronx
260,260,221,70220,Melrose Avenue,East 153 Street,East 154 Street,NB,09/16/2014,4642.0,Melrose Avenue from East 153 Street to East 154 Street,West Bronx
261,261,221,70220,Melrose Avenue,East 154 Street,East 153 Street,SB,09/16/2014,5507.0,Melrose Avenue from East 154 Street to East 153 Street,West Bronx
262,262,224,9003579,Morris Avenue,156 Street,Park Avenue,NB,09/16/2014,12133.0,Morris Avenue from 156 Street to Park Avenue,N/A
263,263,224,9003579,Morris Avenue,156 Street,Park Avenue,SB,09/16/2014,7694.0,Morris Avenue from 156 Street to Park Avenue,N/A
264,264,225,9001489,Morris Avenue,East 153 Street,East 156 Street,NB,09/16/2014,5922.0,Morris Avenue from East 153 Street to East 156 Street,West Bronx
265,265,225,9001489,Morris Avenue,East 156 Street,East 153 Street,SB,09/16/2014,4519.0,Morris Avenue from East 156 Street to East 153 Street,West Bronx
266,266,227,107183,Moshoulu Parkway,Van Courtlandt Avenue East,Grand Concourse,NB,09/16/2014,9120.0,Moshoulu Parkway from Van Courtlandt Avenue East to Grand Concourse,Van Cortlandt Park South
267,267,227,107183,Moshoulu Parkway,Van Courtlandt Avenue East,Grand Concourse,SB,09/16/2014,10414.0,Moshoulu Parkway from Van Courtlandt Avenue East to Grand Concourse,Van Cortlandt Park South
268,268,236,261726,Park Avenue,138 Street,135 Street,NB,09/16/2014,3185.0,Park Avenue from 138 Street to 135 Street,New York
269,269,249,192425,Provost Avenue,East 233 Street,Westchester,SB,09/16/2014,4944.0,Provost Avenue from East 233 Street to Westchester,The Bronx
270,270,249,192425,Provost Avenue,East 233 Street,Westchester,NB,09/16/2014,6355.0,Provost Avenue from East 233 Street to Westchester,The Bronx
271,271,262,73436,Riverdale Avenue,West 238 Street,West 239 Street,NB,09/16/2014,5717.0,Riverdale Avenue from West 238 Street to West 239 Street,West Bronx
272,272,262,73436,Riverdale Avenue,West 239 Street,West 238 Street,SB,09/16/2014,7658.0,Riverdale Avenue from West 239 Street to West 238 Street,West Bronx
273,273,268,69696,River Avenue,East 150 Street,East 151 Street,NB,09/16/2014,4420.0,River Avenue from East 150 Street to East 151 Street,West Bronx
274,274,268,69696,River Avenue,East 151 Street,East 150 Street,SB,09/16/2014,3046.0,River Avenue from East 151 Street to East 150 Street,West Bronx
275,275,276,113134,Sedgwick Avenue,West Fordham Road,West 183 Street,SB,09/16/2014,6850.0,Sedgwick Avenue from West Fordham Road to West 183 Street,University Heights
276,276,276,113134,Sedgwick Avenue,West 183 Street,West Fordham Road,NB,09/16/2014,5600.0,Sedgwick Avenue from West 183 Street to West Fordham Road,West Bronx
277,277,286,134461,Southern Boulevard,East Fordham Road,East Fordham Road,SB,09/16/2014,12969.0,Southern Boulevard from East Fordham Road to East Fordham Road,Fordham Manor
278,278,286,146666,Southern Boulevard,East Fordham Road,East Fordham Road,NB,09/16/2014,8750.0,Southern Boulevard from East Fordham Road to East Fordham Road,Fordham Manor
279,279,288,9001819,St. Anns Avenue,East 156 Street,Rae Street,SB,09/16/2014,2470.0,St. Anns Avenue from East 156 Street to Rae Street,N/A
280,280,288,9001819,St. Anns Avenue,Rae Street,East 156 Street,NB,09/16/2014,4391.0,St. Anns Avenue from Rae Street to East 156 Street,N/A
281,281,290,145927,Southern Boulevard,Mosholu Parkway,Bronx River Parkway,WB,09/16/2014,16886.0,Southern Boulevard from Mosholu Parkway to Bronx River Parkway,The Bronx
282,282,290,145928,Southern Boulevard,Mosholu Parkway,Bronx River Parkway,EB,09/16/2014,17514.0,Southern Boulevard from Mosholu Parkway to Bronx River Parkway,The Bronx
283,283,308,72881,University Heights Bridge Approach,Harlem River Shoreline,9 Avenue,WB,09/16/2014,21266.0,University Heights Bridge Approach from Harlem River Shoreline to 9 Avenue,Manhattan
284,284,308,72881,University Heights Bridge Approach,Harlem River Shoreline,9 Avenue,EB,09/16/2014,16046.0,University Heights Bridge Approach from Harlem River Shoreline to 9 Avenue,Manhattan
